Posting_Date,Loan_No,Loan_Product_Type,Interest_Paid,Principle_Paid,Total_Paid
2025-05-17,A00491,INUKA8WKS,500,875,1375
2025-05-17,A00494,BIASHARA4W,0,240,240
2025-05-17,A00495,INUKA6WKS,500,1165,1665
2025-05-17,A00503,INUKA6WKS,503,1667,2170
2025-05-17,A00529,BIASHARA4W,0,600,600
2025-05-17,A00536,INUKA6WKS,500,1500,2000
2025-05-17,A00543,INUKA6WKS,0,250,250
2025-05-18,A00133,INUKA8WKS,330,670,1000
2025-05-18,A00361,BIASHARA6W,260,830,1090
2025-05-18,A00421,BIASHARA4W,250,750,1000
2025-05-18,A00435,INUKA6WKS,500,1167,1667
2025-05-18,A00436,BIASHARA6W,334,666,1000
2025-05-18,A00464,BIASHARA6W,334,166,500
2025-05-18,A00469,INUKA6WKS,40,627,667
2025-05-18,A00543,INUKA6WKS,0,200,200
2025-05-18,A00544,INUKA 4WKS,500,2250,2750
2025-05-18,A00554,BIASHARA4W,250,1250,1500
2025-05-18,A00555,BIASHARA4W,250,1000,1250
2025-05-18,A00556,BIASHARA6W,336,834,1170
2025-05-18,A00557,BIASHARA6W,336,834,1170
2025-05-18,A00592,BIASHARA6W,0,6,6
2025-05-19,A00076,BIASHARA4W,250,1250,1500
2025-05-19,A00105,INUKA6WKS,90,210,300
2025-05-19,A00133,INUKA8WKS,0,45,45
2025-05-19,A00157,INUKA6WKS,500,1232,1732
2025-05-19,A00358,BIASHARA6W,324,826,1150
2025-05-19,A00366,BIASHARA6W,281,119,400
2025-05-19,A00383,INUKA6WKS,1000,3334,4334
2025-05-19,A00400,INUKA6WKS,16,984,1000
2025-05-19,A00402,BIASHARA6W,320,680,1000
2025-05-19,A00421,BIASHARA4W,0,500,500
2025-05-19,A00422,BIASHARA4W,250,1250,1500
2025-05-19,A00423,INUKA6WKS,1500,2000,3500
2025-05-19,A00425,INUKA 4WKS,500,2250,2750
2025-05-19,A00426,INUKA6WKS,500,500,1000
2025-05-19,A00427,BIASHARA6W,649,1668,2317
2025-05-19,A00434,INUKA 4WKS,0,1000,1000
2025-05-19,A00436,BIASHARA6W,0,168,168
2025-05-19,A00437,INUKA 4WKS,500,1500,2000
2025-05-19,A00439,BIASHARA4W,250,1250,1500
2025-05-19,A00453,INUKA6WKS,500,1167,1667
2025-05-19,A00454,BIASHARA4W,150,1250,1400
2025-05-19,A00464,BIASHARA6W,0,500,500
2025-05-19,A00466,BIASHARA6W,332,268,600
2025-05-19,A00467,BIASHARA6W,332,288,620
2025-05-19,A00470,INUKA6WKS,500,150,650
2025-05-19,A00475,INUKA 4WKS,500,500,1000
2025-05-19,A00495,INUKA6WKS,0,2,2
2025-05-19,A00505,BIASHARA6W,334,834,1168
2025-05-19,A00506,BIASHARA6W,334,834,1168
2025-05-19,A00507,BIASHARA4W,250,700,950
2025-05-19,A00535,INUKA6WKS,500,300,800
2025-05-19,A00540,INUKA 4WKS,500,1500,2000
2025-05-19,A00541,BIASHARA6W,334,834,1168
2025-05-19,A00542,INUKA 4WKS,500,1750,2250
2025-05-19,A00543,INUKA6WKS,0,567,567
2025-05-19,A00545,INUKA 4WKS,500,2000,2500
2025-05-19,A00546,INUKA 4WKS,500,1500,2000
2025-05-19,A00551,BIASHARA6W,334,834,1168
2025-05-19,A00552,BIASHARA6W,334,234,568
2025-05-19,A00553,BIASHARA4W,250,1250,1500
2025-05-19,A00555,BIASHARA4W,0,250,250
2025-05-19,A00565,BIASHARA4W,250,1250,1500
2025-05-19,A00591,BIASHARA6W,38,0,38
2025-05-19,A00593,INUKA6WKS,0,250,250
2025-05-20,A00078,INUKA 4WKS,200,0,200
2025-05-20,A00097,INUKA6WKS,0,200,200
2025-05-20,A00358,BIASHARA6W,0,4,4
2025-05-20,A00392,INUKA6WKS,500,1167,1667
2025-05-20,A00419,BIASHARA6W,0,168,168
2025-05-20,A00426,INUKA6WKS,0,200,200
2025-05-20,A00438,BIASHARA6W,332,168,500
2025-05-20,A00443,BIASHARA6W,341,834,1175
2025-05-20,A00447,BIASHARA4W,250,1250,1500
2025-05-20,A00455,BIASHARA6W,190,0,190
2025-05-20,A00459,INUKA6WKS,506,1334,1840
2025-05-20,A00464,BIASHARA6W,0,168,168
2025-05-20,A00466,BIASHARA6W,0,300,300
2025-05-20,A00467,BIASHARA6W,0,520,520
2025-05-20,A00470,INUKA6WKS,0,850,850
2025-05-20,A00471,BIASHARA6W,293,207,500
2025-05-20,A00472,INUKA6WKS,500,1670,2170
2025-05-20,A00473,INUKA6WKS,500,1100,1600
2025-05-20,A00474,INUKA8WKS,500,1000,1500
2025-05-20,A00477,INUKA 4WKS,500,1750,2250
2025-05-20,A00499,BIASHARA6W,332,308,640
2025-05-20,A00507,BIASHARA4W,0,550,550
2025-05-20,A00512,BIASHARA6W,334,534,868
2025-05-20,A00535,INUKA6WKS,0,500,500
2025-05-20,A00540,INUKA 4WKS,0,250,250
2025-05-20,A00558,INUKA 4WKS,500,1750,2250
2025-05-20,A00559,INUKA 4WKS,500,2500,3000
2025-05-20,A00560,INUKA6WKS,500,970,1470
2025-05-20,A00564,BIASHARA6W,334,834,1168
2025-05-20,A00568,BIASHARA4W,250,1250,1500
2025-05-20,A00572,BIASHARA4W,250,750,1000
2025-05-20,A00573,BIASHARA6W,334,786,1120
2025-05-21,A00360,BIASHARA4W,0,150,150
2025-05-21,A00374,INUKA6WKS,500,1165,1665
2025-05-21,A00390,INUKA6WKS,500,50,550
2025-05-21,A00397,BIASHARA4W,300,2300,2600
2025-05-21,A00400,INUKA6WKS,284,883,1167
2025-05-21,A00417,INUKA6WKS,500,1000,1500
2025-05-21,A00423,INUKA6WKS,0,1000,1000
2025-05-21,A00438,BIASHARA6W,2,666,668
2025-05-21,A00440,BIASHARA4W,200,1250,1450
2025-05-21,A00444,BIASHARA4W,250,1000,1250
2025-05-21,A00451,BIASHARA4W,250,1250,1500
2025-05-21,A00460,INUKA 4WKS,500,2000,2500
2025-05-21,A00463,INUKA6WKS,495,505,1000
2025-05-21,A00464,BIASHARA6W,939,2502,3441
2025-05-21,A00466,BIASHARA6W,2,266,268
2025-05-21,A00467,BIASHARA6W,4,26,30
2025-05-21,A00473,INUKA6WKS,0,67,67
2025-05-21,A00479,BIASHARA4W,250,1250,1500
2025-05-21,A00480,BIASHARA6W,334,834,1168
2025-05-21,A00482,BIASHARA4W,250,1250,1500
2025-05-21,A00483,BIASHARA4W,250,1250,1500
2025-05-21,A00485,INUKA 4WKS,500,2000,2500
2025-05-21,A00486,INUKA6WKS,170,497,667
2025-05-21,A00487,INUKA8WKS,500,875,1375
2025-05-21,A00504,BIASHARA6W,0,200,200
2025-05-21,A00512,BIASHARA6W,0,300,300
2025-05-21,A00513,BIASHARA6W,336,834,1170
2025-05-21,A00521,BIASHARA4W,250,850,1100
2025-05-21,A00522,BIASHARA6W,334,834,1168
2025-05-21,A00543,INUKA6WKS,200,0,200
2025-05-21,A00560,INUKA6WKS,3,197,200
2025-05-21,A00566,INUKA 4WKS,500,1250,1750
2025-05-21,A00572,BIASHARA4W,0,500,500
2025-05-21,A00573,BIASHARA6W,32,48,80
2025-05-21,A00575,BIASHARA4W,250,1250,1500
2025-05-21,A00576,BIASHARA4W,250,1250,1500
2025-05-21,A00578,BIASHARA6W,334,751,1085
2025-05-21,A00590,INUKA8WKS,60,0,60
2025-05-22,A00076,BIASHARA4W,250,250,500
2025-05-22,A00078,INUKA 4WKS,100,100,200
2025-05-22,A00366,BIASHARA6W,0,600,600
2025-05-22,A00370,BIASHARA6W,334,166,500
2025-05-22,A00379,BIASHARA6W,28,172,200
2025-05-22,A00388,INUKA6WKS,430,570,1000
2025-05-22,A00390,INUKA6WKS,0,950,950
2025-05-22,A00400,INUKA6WKS,500,1500,2000
2025-05-22,A00401,INUKA6WKS,500,500,1000
2025-05-22,A00417,INUKA6WKS,500,1000,1500
2025-05-22,A00443,BIASHARA6W,630,1668,2298
2025-05-22,A00452,BIASHARA6W,334,834,1168
2025-05-22,A00455,BIASHARA6W,89,211,300
2025-05-22,A00458,INUKA6WKS,500,1667,2167
2025-05-22,A00468,INUKA6WKS,500,1000,1500
2025-05-22,A00469,INUKA6WKS,460,540,1000
2025-05-22,A00471,BIASHARA6W,41,627,668
2025-05-22,A00478,BIASHARA4W,250,250,500
2025-05-22,A00481,BIASHARA4W,250,725,975
2025-05-22,A00483,BIASHARA4W,250,1250,1500
2025-05-22,A00495,INUKA6WKS,503,1167,1670
2025-05-22,A00497,BIASHARA6W,334,834,1168
2025-05-22,A00498,BIASHARA6W,334,834,1168
2025-05-22,A00499,BIASHARA6W,4,526,530
2025-05-22,A00514,BIASHARA6W,334,834,1168
2025-05-22,A00515,INUKA8WKS,525,875,1400
2025-05-22,A00520,BIASHARA6W,350,834,1184
2025-05-22,A00521,BIASHARA4W,0,400,400
2025-05-22,A00523,BIASHARA6W,334,834,1168
2025-05-22,A00524,INUKA6WKS,500,1100,1600
2025-05-22,A00525,BIASHARA6W,334,834,1168
2025-05-22,A00528,BIASHARA4W,250,1250,1500
2025-05-22,A00529,BIASHARA4W,250,1250,1500
2025-05-22,A00537,INUKA6WKS,500,1167,1667
2025-05-22,A00538,INUKA 4WKS,500,1750,2250
2025-05-22,A00539,INUKA8WKS,500,875,1375
2025-05-22,A00543,INUKA6WKS,200,0,200
2025-05-22,A00563,BIASHARA6W,336,834,1170
2025-05-22,A00566,INUKA 4WKS,0,500,500
2025-05-22,A00574,BIASHARA6W,334,176,510
2025-05-22,A00578,BIASHARA6W,0,83,83
2025-05-22,A00583,INUKA6WKS,500,1167,1667
2025-05-22,A00612,BIASHARA6W,0,39,39
2025-05-23,A00076,BIASHARA4W,0,300,300
2025-05-23,A00366,BIASHARA6W,334,949,1283
2025-05-23,A00370,BIASHARA6W,0,664,664
2025-05-23,A00382,BIASHARA6W,668,1668,2336
2025-05-23,A00388,INUKA6WKS,3,597,600
2025-05-23,A00400,INUKA6WKS,0,949,949
2025-05-23,A00412,INUKA6WKS,500,500,1000
2025-05-23,A00420,INUKA6WKS,500,1167,1667
2025-05-23,A00430,INUKA6WKS,500,300,800
2025-05-23,A00455,BIASHARA6W,0,185,185
2025-05-23,A00463,INUKA6WKS,0,270,270
2025-05-23,A00481,BIASHARA4W,0,525,525
2025-05-23,A00482,BIASHARA4W,250,1250,1500
2025-05-23,A00488,INUKA6WKS,503,1167,1670
2025-05-23,A00494,BIASHARA4W,250,1250,1500
2025-05-23,A00524,INUKA6WKS,0,67,67
2025-05-23,A00526,BIASHARA4W,250,1250,1500
2025-05-23,A00534,INUKA 4WKS,500,1750,2250
2025-05-23,A00536,INUKA6WKS,500,1500,2000
2025-05-23,A00543,INUKA6WKS,100,100,200
2025-05-23,A00579,BIASHARA6W,334,834,1168
2025-05-23,A00582,INUKA6WKS,500,267,767
2025-05-23,A00628,INUKA 4WKS,216,0,216
2025-05-24,A00267,BIASHARA4W,0,200,200
2025-05-24,A00426,INUKA6WKS,0,467,467
2025-05-24,A00463,INUKA6WKS,0,390,390
2025-05-24,A00469,INUKA6WKS,40,627,667
2025-05-24,A00479,BIASHARA4W,250,1250,1500
2025-05-24,A00491,INUKA8WKS,500,450,950
2025-05-24,A00543,INUKA6WKS,0,200,200
2025-05-24,A00580,INUKA 4WKS,500,1750,2250
2025-05-24,A00582,INUKA6WKS,0,600,600
2025-05-24,A00587,INUKA 4WKS,500,0,500
2025-05-24,A00592,BIASHARA6W,334,66,400
2025-05-24,A00934,BIASHARA6W,245,0,245
2025-05-25,A00430,INUKA6WKS,0,700,700
2025-05-25,A00435,INUKA6WKS,500,1167,1667
2025-05-25,A00453,INUKA6WKS,500,700,1200
2025-05-25,A00463,INUKA6WKS,97,2,99
2025-05-25,A00466,BIASHARA6W,332,168,500
2025-05-25,A00491,INUKA8WKS,0,425,425
2025-05-25,A00509,BIASHARA6W,1304,2696,4000
2025-05-25,A00541,BIASHARA6W,334,834,1168
2025-05-25,A00543,INUKA6WKS,0,200,200
2025-05-25,A00554,BIASHARA4W,250,1250,1500
2025-05-25,A00556,BIASHARA6W,341,834,1175
2025-05-25,A00557,BIASHARA6W,341,834,1175
2025-05-25,A00582,INUKA6WKS,0,300,300
2025-05-25,A00584,BIASHARA4W,250,1250,1500
2025-05-25,A00591,BIASHARA6W,334,316,650
2025-05-25,A00592,BIASHARA6W,0,400,400
2025-05-25,A00594,INUKA6WKS,500,1160,1660
2025-05-25,A00598,BIASHARA4W,250,1250,1500
2025-05-25,A00599,BIASHARA6W,334,834,1168
2025-05-26,A00105,INUKA6WKS,410,590,1000
2025-05-26,A00360,BIASHARA4W,0,200,200
2025-05-26,A00388,INUKA6WKS,400,0,400
2025-05-26,A00402,BIASHARA6W,348,952,1300
2025-05-26,A00407,BIASHARA6W,336,834,1170
2025-05-26,A00412,INUKA6WKS,500,500,1000
2025-05-26,A00426,INUKA6WKS,503,1167,1670
2025-05-26,A00436,BIASHARA6W,668,1668,2336
2025-05-26,A00438,BIASHARA6W,666,1668,2334
2025-05-26,A00444,BIASHARA4W,0,250,250
2025-05-26,A00448,BIASHARA4W,500,2500,3000
2025-05-26,A00455,BIASHARA6W,0,205,205
2025-05-26,A00460,INUKA 4WKS,500,2000,2500
2025-05-26,A00466,BIASHARA6W,0,200,200
2025-05-26,A00470,INUKA6WKS,500,350,850
2025-05-26,A00471,BIASHARA6W,293,207,500
2025-05-26,A00486,INUKA6WKS,500,1167,1667
2025-05-26,A00505,BIASHARA6W,334,834,1168
2025-05-26,A00507,BIASHARA4W,250,1250,1500
2025-05-26,A00540,INUKA 4WKS,500,500,1000
2025-05-26,A00542,INUKA 4WKS,500,850,1350
2025-05-26,A00543,INUKA6WKS,0,667,667
2025-05-26,A00544,INUKA 4WKS,500,2250,2750
2025-05-26,A00545,INUKA 4WKS,500,500,1000
2025-05-26,A00546,INUKA 4WKS,500,1500,2000
2025-05-26,A00551,BIASHARA6W,334,834,1168
2025-05-26,A00552,BIASHARA6W,0,400,400
2025-05-26,A00553,BIASHARA4W,250,1250,1500
2025-05-26,A00568,BIASHARA4W,250,750,1000
2025-05-26,A00573,BIASHARA6W,366,834,1200
2025-05-26,A00574,BIASHARA6W,0,650,650
2025-05-26,A00581,BIASHARA6W,334,834,1168
2025-05-26,A00585,INUKA6WKS,500,1665,2165
2025-05-26,A00586,INUKA 4WKS,500,2250,2750
2025-05-26,A00587,INUKA 4WKS,0,1750,1750
2025-05-26,A00588,BIASHARA6W,334,834,1168
2025-05-26,A00591,BIASHARA6W,2,518,520
2025-05-26,A00592,BIASHARA6W,32,368,400
2025-05-26,A00594,INUKA6WKS,0,7,7
2025-05-26,A00607,BIASHARA4W,250,0,250
2025-05-27,A00078,INUKA 4WKS,0,200,200
2025-05-27,A00379,BIASHARA6W,306,562,868
2025-05-27,A00388,INUKA6WKS,97,303,400
2025-05-27,A00390,INUKA6WKS,500,1000,1500
2025-05-27,A00392,INUKA6WKS,500,1165,1665
2025-05-27,A00426,INUKA6WKS,497,1165,1662
2025-05-27,A00453,INUKA6WKS,0,467,467
2025-05-27,A00455,BIASHARA6W,17,233,250
2025-05-27,A00459,INUKA6WKS,501,1334,1835
2025-05-27,A00463,INUKA6WKS,502,1167,1669
2025-05-27,A00465,BIASHARA4W,250,800,1050
2025-05-27,A00466,BIASHARA6W,0,420,420
2025-05-27,A00469,INUKA6WKS,460,940,1400
2025-05-27,A00470,INUKA6WKS,0,650,650
2025-05-27,A00471,BIASHARA6W,41,627,668
2025-05-27,A00472,INUKA6WKS,500,1670,2170
2025-05-27,A00473,INUKA6WKS,500,1167,1667
2025-05-27,A00474,INUKA8WKS,500,1000,1500
2025-05-27,A00475,INUKA 4WKS,500,4000,4500
2025-05-27,A00477,INUKA 4WKS,500,1750,2250
2025-05-27,A00478,BIASHARA4W,0,500,500
2025-05-27,A00481,BIASHARA4W,250,1250,1500
2025-05-27,A00503,INUKA6WKS,503,1667,2170
2025-05-27,A00511,BIASHARA6W,1670,4238,5908
2025-05-27,A00535,INUKA6WKS,300,200,500
2025-05-27,A00542,INUKA 4WKS,0,900,900
2025-05-27,A00545,INUKA 4WKS,0,1500,1500
2025-05-27,A00558,INUKA 4WKS,500,1750,2250
2025-05-27,A00559,INUKA 4WKS,500,2500,3000
2025-05-27,A00560,INUKA6WKS,497,503,1000
2025-05-27,A00564,BIASHARA6W,334,834,1168
2025-05-27,A00565,BIASHARA4W,250,1250,1500
2025-05-27,A00568,BIASHARA4W,0,500,500
2025-05-27,A00589,BIASHARA6W,334,266,600
2025-05-27,A00590,INUKA8WKS,500,0,500
2025-05-27,A00602,INUKA6WKS,500,0,500
2025-05-27,A00606,BIASHARA6W,334,834,1168
2025-05-27,A00608,INUKA6WKS,500,1000,1500
2025-05-27,A00640,BIASHARA4W,250,250,500
2025-05-27,A00653,INUKA 4WKS,0,50,50
2025-05-27,A00654,INUKA6WKS,3,0,3
2025-05-28,A00379,BIASHARA6W,28,272,300
2025-05-28,A00388,INUKA6WKS,0,500,500
2025-05-28,A00419,BIASHARA6W,501,834,1335
2025-05-28,A00435,INUKA6WKS,500,1165,1665
2025-05-28,A00466,BIASHARA6W,4,46,50
2025-05-28,A00468,INUKA6WKS,500,1000,1500
2025-05-28,A00471,BIASHARA6W,627,1668,2295
2025-05-28,A00473,INUKA6WKS,1000,2334,3334
2025-05-28,A00485,INUKA 4WKS,500,2000,2500
2025-05-28,A00487,INUKA8WKS,500,875,1375
2025-05-28,A00504,BIASHARA6W,202,298,500
2025-05-28,A00506,BIASHARA6W,334,834,1168
2025-05-28,A00512,BIASHARA6W,334,834,1168
2025-05-28,A00521,BIASHARA4W,250,1250,1500
2025-05-28,A00523,BIASHARA6W,332,468,800
2025-05-28,A00560,INUKA6WKS,6,664,670
2025-05-28,A00566,INUKA 4WKS,500,1750,2250
2025-05-28,A00572,BIASHARA4W,250,500,750
2025-05-28,A00576,BIASHARA4W,250,1150,1400
2025-05-28,A00589,BIASHARA6W,0,568,568
2025-05-28,A00590,INUKA8WKS,0,750,750
2025-05-28,A00600,BIASHARA4W,250,50,300
2025-05-28,A00602,INUKA6WKS,0,1000,1000
2025-05-28,A00610,BIASHARA4W,250,1250,1500
2025-05-28,A00611,INUKA 4WKS,500,1750,2250
2025-05-28,A00612,BIASHARA6W,341,834,1175
2025-05-28,A00659,BIASHARA6W,6,0,6
2025-05-29,A00092,BIASHARA6W,0,656,656
2025-05-29,A00360,BIASHARA4W,0,170,170
2025-05-29,A00388,INUKA6WKS,0,362,362
2025-05-29,A00407,BIASHARA6W,320,230,550
2025-05-29,A00452,BIASHARA6W,334,834,1168
2025-05-29,A00458,INUKA6WKS,500,1667,2167
2025-05-29,A00469,INUKA6WKS,40,227,267
2025-05-29,A00480,BIASHARA6W,334,834,1168
2025-05-29,A00494,BIASHARA4W,250,1250,1500
2025-05-29,A00497,BIASHARA6W,334,834,1168
2025-05-29,A00498,BIASHARA6W,334,834,1168
2025-05-29,A00513,BIASHARA6W,336,834,1170
2025-05-29,A00515,INUKA8WKS,525,875,1400
2025-05-29,A00520,BIASHARA6W,318,532,850
2025-05-29,A00522,BIASHARA6W,334,834,1168
2025-05-29,A00523,BIASHARA6W,2,366,368
2025-05-29,A00524,INUKA6WKS,500,1167,1667
2025-05-29,A00525,BIASHARA6W,334,116,450
2025-05-29,A00528,BIASHARA4W,250,550,800
2025-05-29,A00538,INUKA 4WKS,500,1750,2250
2025-05-29,A00540,INUKA 4WKS,0,700,700
2025-05-29,A00543,INUKA6WKS,250,0,250
2025-05-29,A00559,INUKA 4WKS,1000,5000,6000
2025-05-29,A00563,BIASHARA6W,332,368,700
2025-05-29,A00572,BIASHARA4W,0,750,750
2025-05-29,A00574,BIASHARA6W,358,842,1200
2025-05-29,A00575,BIASHARA4W,250,550,800
2025-05-29,A00576,BIASHARA4W,0,100,100
2025-05-29,A00578,BIASHARA6W,334,834,1168
2025-05-29,A00581,BIASHARA6W,334,266,600
2025-05-29,A00583,INUKA6WKS,500,1167,1667
2025-05-29,A00593,INUKA6WKS,1000,1250,2250
2025-05-29,A00613,INUKA6WKS,500,1167,1667
2025-05-29,A00614,INUKA 4WKS,500,1500,2000
2025-05-29,A00615,BIASHARA6W,334,633,967
2025-05-29,A00616,BIASHARA4W,250,150,400
2025-05-29,A00629,BIASHARA6W,334,834,1168
2025-05-29,A00630,INUKA 4WKS,500,1750,2250
2025-05-29,A00631,BIASHARA6W,334,834,1168
2025-05-29,A00632,BIASHARA6W,334,834,1168
2025-05-29,A00633,BIASHARA6W,336,834,1170
2025-05-29,A00634,INUKA6WKS,500,1167,1667
2025-05-29,A00635,BIASHARA6W,334,834,1168
2025-05-29,A00637,INUKA6WKS,500,1167,1667
2025-05-29,A00790,INUKA 4WKS,0,500,500
2025-05-30,A00012,BIASHARA6W,178,822,1000
2025-05-30,A00379,BIASHARA6W,306,494,800
2025-05-30,A00420,INUKA6WKS,500,1165,1665
2025-05-30,A00453,INUKA6WKS,500,500,1000
2025-05-30,A00455,BIASHARA6W,200,0,200
2025-05-30,A00488,INUKA6WKS,491,209,700
2025-05-30,A00495,INUKA6WKS,500,1167,1667
2025-05-30,A00514,BIASHARA6W,334,834,1168
2025-05-30,A00520,BIASHARA6W,16,302,318
2025-05-30,A00525,BIASHARA6W,0,418,418
2025-05-30,A00526,BIASHARA4W,250,1250,1500
2025-05-30,A00528,BIASHARA4W,0,300,300
2025-05-30,A00529,BIASHARA4W,250,1250,1500
2025-05-30,A00534,INUKA 4WKS,500,300,800
2025-05-30,A00536,INUKA6WKS,482,518,1000
2025-05-30,A00537,INUKA6WKS,500,1167,1667
2025-05-30,A00540,INUKA 4WKS,0,550,550
2025-05-30,A00543,INUKA6WKS,200,0,200
2025-05-30,A00546,INUKA 4WKS,1000,3000,4000
2025-05-30,A00563,BIASHARA6W,0,300,300
2025-05-30,A00575,BIASHARA4W,0,700,700
2025-05-30,A00579,BIASHARA6W,334,826,1160
2025-05-30,A00581,BIASHARA6W,0,568,568
2025-05-30,A00582,INUKA6WKS,500,1167,1667
2025-05-30,A00600,BIASHARA4W,0,1200,1200
2025-05-30,A00615,BIASHARA6W,0,201,201
2025-05-30,A00616,BIASHARA4W,0,1100,1100
2025-05-30,A00628,INUKA 4WKS,500,2000,2500
2025-05-30,A00640,BIASHARA4W,0,100,100
2025-05-30,A00672,BIASHARA4W,200,0,200
2025-05-30,A00675,INUKA6WKS,12,0,12
2025-05-30,A00676,INUKA6WKS,3,0,3
2025-05-30,A00678,BIASHARA4W,3,0,3
2025-05-30,A00934,BIASHARA6W,166,834,1000
2025-05-31,A00430,INUKA6WKS,500,1000,1500
2025-05-31,A00453,INUKA6WKS,0,667,667
2025-05-31,A00488,INUKA6WKS,0,820,820
2025-05-31,A00491,INUKA8WKS,500,75,575
2025-05-31,A00496,INUKA6WKS,1326,2334,3660
2025-05-31,A00525,BIASHARA6W,0,300,300
2025-05-31,A00528,BIASHARA4W,0,400,400
2025-05-31,A00536,INUKA6WKS,18,982,1000
2025-05-31,A00539,INUKA8WKS,500,875,1375
2025-05-31,A00563,BIASHARA6W,0,70,70
2025-05-31,A00580,INUKA 4WKS,500,1140,1640
2025-05-31,A00656,INUKA 4WKS,300,0,300
2025-05-31,A00672,BIASHARA4W,50,150,200
2025-06-01,A00076,BIASHARA4W,0,495,495
2025-06-01,A00397,BIASHARA4W,0,200,200
2025-06-01,A00412,INUKA6WKS,0,950,950
2025-06-01,A00488,INUKA6WKS,9,138,147
2025-06-01,A00491,INUKA8WKS,0,800,800
2025-06-01,A00541,BIASHARA6W,334,834,1168
2025-06-01,A00543,INUKA6WKS,50,250,300
2025-06-01,A00544,INUKA 4WKS,750,2250,3000
2025-06-01,A00554,BIASHARA4W,250,1250,1500
2025-06-01,A00556,BIASHARA6W,336,834,1170
2025-06-01,A00557,BIASHARA6W,336,834,1170
2025-06-01,A00594,INUKA6WKS,500,1167,1667
2025-06-01,A00598,BIASHARA4W,250,1250,1500
2025-06-01,A00599,BIASHARA6W,334,834,1168
2025-06-01,A00636,INUKA 4WKS,500,1750,2250
2025-06-01,A00640,BIASHARA4W,0,100,100
2025-06-01,A00641,BIASHARA4W,250,750,1000
2025-06-01,A00646,BIASHARA6W,334,464,798
2025-06-01,A00672,BIASHARA4W,0,200,200
2025-06-02,A00076,BIASHARA4W,0,200,200
2025-06-02,A00105,INUKA6WKS,500,500,1000
2025-06-02,A00360,BIASHARA4W,0,180,180
2025-06-02,A00430,INUKA6WKS,500,1000,1500
2025-06-02,A00459,INUKA6WKS,466,534,1000
2025-06-02,A00463,INUKA6WKS,401,999,1400
2025-06-02,A00465,BIASHARA4W,0,200,200
2025-06-02,A00466,BIASHARA6W,330,670,1000
2025-06-02,A00467,BIASHARA6W,330,770,1100
2025-06-02,A00505,BIASHARA6W,334,834,1168
2025-06-02,A00506,BIASHARA6W,334,166,500
2025-06-02,A00507,BIASHARA4W,250,1250,1500
2025-06-02,A00535,INUKA6WKS,185,15,200
2025-06-02,A00543,INUKA6WKS,0,917,917
2025-06-02,A00544,INUKA 4WKS,250,2250,2500
2025-06-02,A00545,INUKA 4WKS,1000,4000,5000
2025-06-02,A00551,BIASHARA6W,334,834,1168
2025-06-02,A00553,BIASHARA4W,250,1250,1500
2025-06-02,A00580,INUKA 4WKS,10,510,520
2025-06-02,A00584,BIASHARA4W,0,700,700
2025-06-02,A00585,INUKA6WKS,500,1667,2167
2025-06-02,A00587,INUKA 4WKS,500,1750,2250
2025-06-02,A00588,BIASHARA6W,334,306,640
2025-06-02,A00591,BIASHARA6W,332,236,568
2025-06-02,A00592,BIASHARA6W,366,834,1200
2025-06-02,A00607,BIASHARA4W,0,400,400
2025-06-02,A00638,BIASHARA4W,250,850,1100
2025-06-02,A00639,BIASHARA6W,334,334,668
2025-06-02,A00640,BIASHARA4W,0,800,800
2025-06-02,A00641,BIASHARA4W,0,460,460
2025-06-02,A00643,INUKA6WKS,500,1166,1666
2025-06-02,A00646,BIASHARA6W,0,364,364
2025-06-02,A00647,BIASHARA4W,250,1250,1500
2025-06-02,A00648,BIASHARA6W,334,566,900
2025-06-02,A00653,INUKA 4WKS,500,2000,2500
2025-06-02,A00655,INUKA6WKS,500,500,1000
2025-06-02,A00656,INUKA 4WKS,200,1750,1950
2025-06-02,A00672,BIASHARA4W,0,200,200
2025-06-02,A00684,BIASHARA6W,134,66,200
2025-06-02,A00690,INUKA6WKS,100,0,100
2025-06-02,A00934,BIASHARA6W,100,0,100
2025-06-03,A00088,INUKA6WKS,500,1500,2000
2025-06-03,A00105,INUKA6WKS,1000,2500,3500
2025-06-03,A00401,INUKA6WKS,0,200,200
2025-06-03,A00407,BIASHARA6W,0,400,400
2025-06-03,A00455,BIASHARA6W,117,83,200
2025-06-03,A00459,INUKA6WKS,40,800,840
2025-06-03,A00463,INUKA6WKS,101,168,269
2025-06-03,A00465,BIASHARA4W,0,200,200
2025-06-03,A00466,BIASHARA6W,334,994,1328
2025-06-03,A00470,INUKA6WKS,500,1000,1500
2025-06-03,A00472,INUKA6WKS,500,670,1170
2025-06-03,A00474,INUKA8WKS,500,1000,1500
2025-06-03,A00486,INUKA6WKS,503,1167,1670
2025-06-03,A00506,BIASHARA6W,668,2336,3004
2025-06-03,A00512,BIASHARA6W,334,234,568
2025-06-03,A00542,INUKA 4WKS,500,1750,2250
2025-06-03,A00555,BIASHARA4W,250,1250,1500
2025-06-03,A00558,INUKA 4WKS,500,500,1000
2025-06-03,A00560,INUKA6WKS,1994,3511,5505
2025-06-03,A00563,BIASHARA6W,334,834,1168
2025-06-03,A00564,BIASHARA6W,334,834,1168
2025-06-03,A00584,BIASHARA4W,250,550,800
2025-06-03,A00589,BIASHARA6W,334,266,600
2025-06-03,A00590,INUKA8WKS,500,0,500
